Customer,Style,SO#,LI,SO::LI,Colour,E,P,D/W,LC,Buy Month,Season,Chassis ID,CWN,PO Type,Ord Qty,Planned Qty,Total Planned,9/4/23,9/5/23,9/6/23,9/7/23,9/8/23,9/9/23,9/10/23,9/11/23,9/12/23,9/13/23,9/14/23,9/15/23,9/16/23,9/17/23,9/18/23,9/19/23,9/20/23,9/21/23,9/22/23,9/23/23,9/24/23,9/25/23,9/26/23,9/27/23,9/28/23,9/29/23,9/30/23,10/1/23,10/2/23,10/3/23,10/4/23,10/5/23,10/6/23,10/7/23,10/8/23,10/9/23,10/10/23,10/11/23,10/12/23,10/13/23,10/14/23,10/15/23,10/16/23,10/17/23,10/18/23,10/19/23,10/20/23,10/21/23,10/22/23,10/23/23,10/24/23,10/25/23,10/26/23,10/27/23,10/28/23,10/29/23,10/30/23,10/31/23,11/1/23,11/2/23,11/3/23,11/4/23,11/5/23,11/6/23,11/7/23,11/8/23,11/9/23,11/10/23,11/11/23,11/12/23,11/13/23,11/14/23,11/15/23,11/16/23,11/17/23,11/18/23,11/19/23,11/20/23,11/21/23,11/22/23,11/23/23,11/24/23,11/25/23,11/26/23,11/27/23,11/28/23,11/29/23,11/30/23,12/1/23,12/2/23,12/3/23,12/4/23,12/5/23,12/6/23,12/7/23,12/8/23,12/9/23,12/10/23,12/11/23,12/12/23,12/13/23,12/14/23,12/15/23,12/16/23,12/17/23,12/18/23,12/19/23,12/20/23,12/21/23,12/22/23,12/23/23,12/24/23,12/25/23,12/26/23,12/27/23,12/28/23,12/29/23,12/30/23,12/31/23,SOLI
Patagonia,61266,1001014236,50,1001014236::50,AACL,-,1,-,-,2023_6_3,AAT,BTCN0TTSFLSZ0PSH0V,AACL,X014,1071,1103,1103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,178,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001004613::10
Patagonia,61256,1001014237,10,1001014237::10,SHWI,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,SHWI,X014,600,618,618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001004613::30
Patagonia,61256,1001014237,20,1001014237::20,RWTG,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,RWTG,X014,1400,1442,1442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,342,-,391,-,-,-,-,-,-,-,-,-,-,-,-,-,1001004613::20
Patagonia,61256,1001014237,30,1001014237::30,FZVL,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,FZVL,X014,1400,1442,1442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,362,696,-,-,-,-,-,-,-,-,-,-,-,-,1001004613::40
Patagonia,61256,1001014237,40,1001014237::40,FZPE,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,FZPE,X014,750,773,773,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,243,1088,211,-,-,-,-,-,-,-,-,-,-,1001004613::50
Patagonia,61256,1001014237,50,1001014237::50,FXMI,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,FXMI,X014,701,722,722,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,1001004661::10
Patagonia,61256,1001014237,60,1001014237::60,DASN,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,DASN,X014,652,672,672,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127,-,-,-,-,-,-,-,-,-,-,1001004615::10
Patagonia,61256,1001014237,70,1001014237::70,CFNY,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,CFNY,X014,500,515,515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,286,-,-,-,-,-,-,-,-,-,-,1001004615::30
Patagonia,61256,1001014237,80,1001014237::80,AACL,-,1,-,-,2023_6_3,AAT,JK3NEO0TTS0F0PFQCZSH0V0L,AACL,X014,1140,1174,1174,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,497,89,-,-,-,-,-,-,-,-,-,1001004615::20
Patagonia,61246,1001014238,10,1001014238::10,CFNY,-,1,-,-,2023_6_3,AAT,BTCN0TTSFLCZ0PSH0V,CFNY,X014,950,979,979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,651,-,-,-,-,-,-,-,-,-,1001004615::40
Patagonia,61246,1001014238,20,1001014238::20,FLSN,-,1,-,-,2023_6_3,AAT,BTCN0TTSFLCZ0PSH0V,FLSN,X014,500,515,515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,474,-,-,-,-,391,-,-,-,-,1001004615::50
Patagonia,61246,1001014238,30,1001014238::30,FXMI,-,1,-,-,2023_6_3,AAT,BTCN0TTSFLCZ0PSH0V,FXMI,X014,800,824,824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,1001004662::10
Patagonia,61246,1001014238,40,1001014238::40,FZAP,-,1,-,-,2023_6_3,AAT,BTCN0TTSFLCZ0PSH0V,FZAP,X014,1002,1032,1032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97,-,-,-,-,1001004616::30
Patagonia,61246,1001014238,50,1001014238::50,FZVL,-,1,-,-,2023_6_3,AAT,BTCN0TTSFLCZ0PSH0V,FZVL,X014,1175,1210,1210,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104,-,-,-,-,1001004616::10
Patagonia,40245,1001014239,10,1001014239::10,BLK,1,-,-,-,2023_6_3,AAT,JKON0ODTOSHFCPFQHZHH0V0L,BLK,X014,2000,2060,2060,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,237,-,-,-,-,1001004616::40
Patagonia,40245,1001014239,20,1001014239::20,BUGR,1,-,-,-,2023_6_3,AAT,JKON0ODTOSHFCPFQHZHH0V0L,BUGR,X014,1050,1082,1082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,327,-,-,-,-,1001004616::20
Patagonia,40245,1001014239,30,1001014239::30,LMBE,1,-,-,-,2023_6_3,AAT,JKON0ODTOSHFCPFQHZHH0V0L,LMBE,X014,1400,1442,1442,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,124,385,-,-,-,1001004616::50
Patagonia,40245,1001014239,40,1001014239::40,NUVG,1,-,-,-,2023_6_3,AAT,JKON0ODTOSHFCPFQHZHH0V0L,NUVG,X014,1200,1236,1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,125,-,-,-,1001004603::20
Patagonia,40260,1001014240,10,1001014240::10,BLK,1,-,-,-,2023_6_3,AAT,JK3NBODTOSFFZPFQSZBH0V0L,BLK,X014,1900,1957,1957,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,446,-,-,-,1001004603::50
Patagonia,40260,1001014240,20,1001014240::20,LMBE,1,-,-,-,2023_6_3,AAT,JK3NBODTOSFFZPFQSZBH0V0L,LMBE,X014,1201,1237,1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,1001004603::60
Patagonia,40260,1001014240,30,1001014240::30,MLKE,1,-,-,-,2023_6_3,AAT,JK3NBODTOSFFZPFQSZBH0V0L,MLKE,X014,1200,1236,1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001004603::40
Patagonia,40260,1001014240,40,1001014240::40,WLWT,1,-,-,-,2023_6_3,AAT,JK3NBODTOSFFZPFQSZBH0V0L,WLWT,X014,2401,2473,2473,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001004603::10
Patagonia,40510,1001014241,10,1001014241::10,INBX,1,-,-,-,2023_6_3,AAT,JKON0ODTOSFF3PFQSZHH0V0L,INBX,X014,1050,1082,1082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001004603::30
Patagonia,40510,1001014241,20,1001014241::20,LTBX,1,-,-,-,2023_6_3,AAT,JKON0ODTOSFF3PFQSZHH0V0L,LTBX,X014,950,979,979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990045::40
Patagonia,40235,1001014242,10,1001014242::10,BLK,1,-,-,-,2023_6_3,AAT,BTCN3TOSFLOZPPBH0V,BLK,X014,1050,1082,1082,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990003::60
Patagonia,40235,1001014242,20,1001014242::20,PFGD,1,-,-,-,2023_6_3,AAT,BTCN3TOSFLOZPPBH0V,PFGD,X014,600,618,618,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990003::40
Patagonia,40235,1001014242,30,1001014242::30,VSLB,1,-,-,-,2023_6_3,AAT,BTCN3TOSFLOZPPBH0V,VSLB,X014,500,515,515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990003::30
Patagonia,45235,1001014307,10,1001014307::10,SKUX,-,1,-,-,2023_6_3,AAT,BTCNSTOSFLSZ0PSH0V,SKUX,X014,7295,7514,7514,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990045::70
Patagonia,45235,1001014307,20,1001014307::20,DSNX,-,1,-,-,2023_6_3,AAT,BTCNSTOSFLSZ0PSH0V,DSNX,X014,3726,3838,3838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990003::10
Patagonia,45235,1001014307,30,1001014307::30,SKFE,-,1,-,-,2023_6_3,AAT,BTCNSTOSFLSZ0PSH0V,SKFE,X014,536,552,552,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990003::20
Patagonia,45235,1001014307,40,1001014307::40,UFSX,-,1,-,-,2023_6_3,AAT,BTCNSTOSFLSZ0PSH0V,UFSX,X014,5593,5761,5761,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990045::50
Patagonia,23941,1001014308,10,1001014308::10,BLK,-,-,-,-,2023_6_3,AAT,BTCN0TOSFLSZ0PFHBV,BLK,X014,500,515,515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990045::60
Patagonia,23941,1001014308,20,1001014308::20,GNCA,-,-,-,-,2023_6_3,AAT,BTCN0TOSFLSZ0PFHBV,GNCA,X014,500,515,515,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990045::10
Patagonia,23941,1001014308,30,1001014308::30,UTB,-,-,-,-,2023_6_3,AAT,BTCN0TOSFLSZ0PFHBV,UTB,X014,700,721,721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990018::80
Patagonia,23936,1001014309,10,1001014309::10,BLK,-,-,-,-,2023_6_3,AAT,BTCN0TOSFLSZ0PDHBV,BLK,X014,800,824,824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990018::100
Patagonia,23936,1001014309,20,1001014309::20,GNCA,-,-,-,-,2023_6_3,AAT,BTCN0TOSFLSZ0PDHBV,GNCA,X014,700,721,721,-,-,-,-,-,-,-,-,-,-,-,-,-,-,189,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990030::60
Patagonia,23936,1001014309,30,1001014309::30,UTB,-,-,-,-,2023_6_3,AAT,BTCN0TOSFLSZ0PDHBV,UTB,X014,824,849,849,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990067::10
Patagonia,32050,1001014310,10,1001014310::10,BLK,-,-,-,1,2023_6_3,AAT,BR1LBION0ZBSOA0RAWQH,BLK,X014,2715,2796,2796,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990027::50
Patagonia,32050,1001014310,20,1001014310::20,NUVG,-,-,-,1,2023_6_3,AAT,BR1LBION0ZBSOA0RAWQH,NUVG,X014,1810,1864,1864,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,113,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990027::20
Patagonia,24845,1001014311,10,1001014311::10,ENLB,-,-,-,-,2023_6_3,AAT,PS2WRACKFU0TFS0P0BDH0V0L,ENLB,X014,950,979,979,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000990027::30
