FACTORY,EffectiveDate,TEAM,STYLE,DefectName,Intensity,Quantity
CME,2023-09-21 00:00,TEAM 11,11 DEC1SK 112624SD3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-09-21 00:00,TEAM 11,11 DEC1SK 112624SD3-SS23,599.15 - GATHERING,Minor,1
CME,2023-09-21 00:00,TEAM 15,11 DEC1SK 340538SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-09-21 00:00,TEAM 15,11 DEC1SK 340538SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-09-21 00:00,TEAM 15,11 DEC1SK 340538SG3-AW23,599.3 - RAW EDGE,Minor,2
CME,2023-09-21 00:00,TEAM 16,11 DEC1SK 340509SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-09-21 00:00,TEAM 16,11 DEC1SK 340509SG3-AW23,599.23 - LOOSE THREAD,Minor,1
CME,2023-09-21 00:00,TEAM 17,11 DEC1SK 340538SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,8
CME,2023-09-21 00:00,TEAM 17,11 DEC1SK 340538SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-09-21 00:00,TEAM 18,11 DEC1SK 340509SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,4
CME,2023-09-21 00:00,TEAM 18,11 DEC1SK 340509SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-09-21 00:00,TEAM 19,11 DEC1SK 340509SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-09-21 00:00,TEAM 19,11 DEC1SK 340509SG3-AW23,599.15 - GATHERING,Minor,1
CME,2023-09-21 00:00,TEAM 19,11 DEC1SK 340509SG3-AW23,599.3 - RAW EDGE,Minor,2
CME,2023-09-21 00:00,TEAM 20,11 DEC1SK 303231SD3-SS23,599.22 - NUMBERING STICKERS,Minor,2
CMGM,2023-09-21 00:00,TEAM 01,11 DEC1SK 127562D3-SS23,599.19 - VISIBLE RUBBER,Major,1
CMGM,2023-09-21 00:00,TEAM 02,11 DEC1SK 345933SG3-AW23,302.2 - STAINED (DIRTY MARKS),Major,1
CMGM,2023-09-21 00:00,TEAM 02,11 DEC1SK 345933SG3-AW23,508 - UNEVEN HEMS,Major,1
CMGM,2023-09-21 00:00,TEAM 02,11 DEC1SK 345933SG3-AW23,599.14 - WAVINESS,Major,1
CMGM,2023-09-21 00:00,TEAM 02,11 DEC1SK 345933SG3-AW23,599.2 - PUCKERING,Major,1
CMGM,2023-09-21 00:00,TEAM 03,11 DEC1SK 340556SG3-AW23,501.4 - BROKEN STITCH,Major,2
CMGM,2023-09-21 00:00,TEAM 03,11 DEC1SK 340556SG3-AW23,599.12 - MEASUREMENT OUT,Major,1
CMGM,2023-09-21 00:00,TEAM 03,11 DEC1SK 340556SG3-AW23,599.2 - PUCKERING,Major,2
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,501.4 - BROKEN STITCH,Major,2
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,508.2 - UNEVEN JOINTS,Major,2
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,599.2 - PUCKERING,Major,2
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,599.24 - VISIBLE RUN STITCHES,Major,5
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,599.3 - RAW EDGE,Major,2
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,599.5 - SLIP STITCH,Major,1
CMGM,2023-09-21 00:00,TEAM 05,11 DEC1SK 307391D3-SS23,302.2 - STAINED (DIRTY MARKS),Major,1
CMGM,2023-09-21 00:00,TEAM 05,11 DEC1SK 307391D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMGM,2023-09-21 00:00,TEAM 05A,11 DEC1SK 307391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Major,1
CMGM,2023-09-21 00:00,TEAM 05A,11 DEC1SK 307391D3-SS23,599.8 - BAR TACK DAMAGE,Major,3
CMGM,2023-09-21 00:00,TEAM 06,11 DEC1SK 345933SG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMGM,2023-09-21 00:00,TEAM 06,11 DEC1SK 345933SG3-AW23,508.2 - UNEVEN JOINTS,Major,1
CMGM,2023-09-21 00:00,TEAM 06,11 DEC1SK 345933SG3-AW23,509.1 - UNEVEN,Major,2
CMGM,2023-09-21 00:00,TEAM 06,11 DEC1SK 345933SG3-AW23,599.2 - PUCKERING,Major,1
CMGM,2023-09-21 00:00,TEAM 06,11 DEC1SK 345933SG3-AW23,599.3 - RAW EDGE,Major,1
CMGM,2023-09-21 00:00,TEAM 06,11 DEC1SK 345933SG3-AW23,599.9 - SEAM TUNNELING,Major,1
CMGM,2023-09-21 00:00,TEAM 08,11 DEC1SK 346267G3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,2
CMGM,2023-09-21 00:00,TEAM 09,11 DEC1SK 330099SG3-AW23,501.4 - BROKEN STITCH,Major,1
CMGM,2023-09-21 00:00,TEAM 09,11 DEC1SK 330099SG3-AW23,509.1 - UNEVEN,Major,1
CMGM,2023-09-21 00:00,TEAM 09,11 DEC1SK 330099SG3-AW23,599.3 - RAW EDGE,Major,1
CMGM,2023-09-21 00:00,TEAM 10,11 DEC1SK 323807D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,3
CMGM,2023-09-21 00:00,TEAM 10,11 DEC1SK 323807D3-SS23,507.1 - PLEATS,Major,1
CMGM,2023-09-21 00:00,TEAM 11,11 DEC1SK 127562D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMGM,2023-09-21 00:00,TEAM 11,11 DEC1SK 127562D3-SS23,507.1 - PLEATS,Major,1
CMGM,2023-09-21 00:00,TEAM 11,11 DEC1SK 127562D3-SS23,508.2 - UNEVEN JOINTS,Major,1
CMGM,2023-09-21 00:00,TEAM 11,11 DEC1SK 127562D3-SS23,599.19 - VISIBLE RUBBER,Major,4
CMGM,2023-09-21 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,501.4 - BROKEN STITCH,Major,2
CMGM,2023-09-21 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,599.3 - RAW EDGE,Major,4
CMGM,2023-09-21 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,599.5 - SLIP STITCH,Major,1
CMGM,2023-09-21 00:00,TEAM 03,11 DEC1SK 340556SG3-AW23,599.4 - LOOSE STITCH,Minor,1
CMGM,2023-09-21 00:00,TEAM 04,11 DEC1SK 330099SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMGM,2023-09-21 00:00,TEAM 11,11 DEC1SK 127562D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,5
CMGM,2023-09-21 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMGM,2023-09-21 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,599.18 - NUMBERING STICKER MISMATCH,Minor,1
CMGM,2023-09-21 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,599.22 - NUMBERING STICKERS,Minor,2
CMPK,2023-09-21 00:00,T08,11 DEC1SK 345933SG3-AW23,501.1 - NON-INCLUSION,Critical,2
CMPK,2023-09-21 00:00,T08,11 DEC1SK 345933SG3-AW23,"M- - CRITICAL MEASUREMENTS OUT OF TOLERANCE, TOO SMALL",Critical,6
CMPK,2023-09-21 00:00,T10,11 DEC1SK 330190SG3-AW23,301 - PRESSING DEFECTS,Critical,1
CMPK,2023-09-21 00:00,T11,11 DEC1SK 330190SG3-AW23,599.1 - MISSING OPERATION,Critical,1
CMPK,2023-09-21 00:00,T01,11 DEC1SK 112708D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMPK,2023-09-21 00:00,T03,11 DEC1SK 330190SG3-AW23,507.1 - PLEATS,Major,1
CMPK,2023-09-21 00:00,T04,11 DEC1SK 330190SG3-AW23,599.3 - RAW EDGE,Major,2
CMPK,2023-09-21 00:00,T07,11 DEC1SK 345933SG3-AW23,501.4 - BROKEN STITCH,Major,1
CMPK,2023-09-21 00:00,T07,11 DEC1SK 345933SG3-AW23,599.3 - RAW EDGE,Major,1
CMPK,2023-09-21 00:00,T08,11 DEC1SK 345933SG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMPK,2023-09-21 00:00,T08,11 DEC1SK 345933SG3-AW23,501.5 - SEAM BREAKEN,Major,3
CMPK,2023-09-21 00:00,T08,11 DEC1SK 345933SG3-AW23,599.13 - WRONG PLACEMENT,Major,3
CMPK,2023-09-21 00:00,T10,11 DEC1SK 330190SG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,3
CMPK,2023-09-21 00:00,T03,11 DEC1SK 330190SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMPK,2023-09-21 00:00,T04,11 DEC1SK 330190SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMPK,2023-09-21 00:00,T09,11 DEC1SK 340154D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMPK,2023-09-21 00:00,T09,11 DEC1SK 340154D3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CMPK,2023-09-21 00:00,T10,11 DEC1SK 330190SG3-AW23,301 - PRESSING DEFECTS,Minor,1
CMPK,2023-09-21 00:00,T11,11 DEC1SK 330190SG3-AW23,599.22 - NUMBERING STICKERS,Minor,2
CMW,2023-09-21 00:00,TEAM 03,11 QUNULQ QW03H2-WT22,105 - SIZE INDICATORS INCORRECT,Critical,1
CMW,2023-09-21 00:00,TEAM 05,11 NBRULB OY364G3-AW23,401.1 - CUT DAMAGE,Critical,1
CMW,2023-09-21 00:00,TEAM 09,11 QUNULQ QM04H3-WT23,"M- - CRITICAL MEASUREMENTS OUT OF TOLERANCE, TOO SMALL",Critical,4
CMW,2023-09-21 00:00,TEAM 03,11 QUNULQ QW03H2-WT22,302.2 - STAINED (DIRTY MARKS),Major,1
CMW,2023-09-21 00:00,TEAM 03,11 QUNULQ QW03H2-WT22,500 - UNCUT THREAD MORE THAN 2MM,Major,2
CMW,2023-09-21 00:00,TEAM 03,11 QUNULQ QW03H2-WT22,599.14 - WAVINESS,Major,4
CMW,2023-09-21 00:00,TEAM 03,11 QUNULQ QW03H2-WT22,599.16 - VISIBLE UNDER PART,Major,1
CMW,2023-09-21 00:00,TEAM 05,11 NBRULB OY364G3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Major,3
CMW,2023-09-21 00:00,TEAM 05,11 NBRULB OY364G3-AW23,501.4 - BROKEN STITCH,Major,2
CMW,2023-09-21 00:00,TEAM 05,11 NBRULB OY364G3-AW23,503.1 - TWISTING,Major,3
CMW,2023-09-21 00:00,TEAM 05,11 NBRULB OY364G3-AW23,599.22 - NUMBERING STICKERS,Major,4
CMW,2023-09-21 00:00,TEAM 01,11 MnST32 6764BC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-09-21 00:00,TEAM 02,11 MnST32 5856C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMW,2023-09-21 00:00,TEAM 04,11 MnST33 2106C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,5
CMW,2023-09-21 00:00,TEAM 04,11 MnST33 2106C4-SP24,599.21 - HIGH LOW,Minor,1
CMW,2023-09-21 00:00,TEAM 05,11 NBRULB OY364G3-AW23,302.2 - STAINED (DIRTY MARKS),Minor,4
CMW,2023-09-21 00:00,TEAM 06,11 MnST33 2106C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-09-21 00:00,TEAM 07,11 MnST52 6495C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMW,2023-09-21 00:00,TEAM 08,11 GEOUL2 GEO3452C4-SP24,302.2 - STAINED (DIRTY MARKS),Minor,3
CMW,2023-09-21 00:00,TEAM 08,11 OYSUL4 6068-129D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-09-21 00:00,TEAM 09,11 QUNULQ QM04H3-WT23,302.2 - STAINED (DIRTY MARKS),Minor,1
CMW,2023-09-21 00:00,TEAM 09,11 QUNULQ QM04H3-WT23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-09-21 00:00,TEAM 10,11 MnST32 1503C4-SP24,302.2 - STAINED (DIRTY MARKS),Minor,2
CMW,2023-09-21 00:00,TEAM 10,11 MnST32 1503C4-SP24,500 - UNCUT THREAD MORE THAN 2MM,Minor,3
CMW,2023-09-21 00:00,TEAM 12,11 QUNULQ QW19H2-WT22,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-09-21 00:00,TEAM 12,11 QUNULQ QW19H2-WT22,599.21 - HIGH LOW,Minor,1
CMCD,2023-09-22 00:00,T13,11 MnST52 9008C4-SP24,199 - LABELLING - MISCELLANEOUS,Critical,2
CMCD,2023-09-22 00:00,T05,11 GEOUL2 GEO3454E4-SU24,599.11 - SHAPE OUT,Major,1
CMCD,2023-09-22 00:00,T13,11 MnST52 9008C4-SP24,599.3 - RAW EDGE,Major,3
CMCD,2023-09-22 00:00,SERIYUNKA3,11 LINUL6 7961183D4-SS24,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCD,2023-09-22 00:00,SERIYUNKA3,11 LINUL6 7961183D4-SS24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCD,2023-09-22 00:00,SERIYUNKA4,11 GEOUL2 GEO3700C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-09-22 00:00,SERIYUNKA4,11 GEOUL2 GEO3700C4-SP24,599.27-OIL MARK,Minor,1
CMCD,2023-09-22 00:00,T01,11 LINUL6 8669119D4-SS24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-09-22 00:00,T02,11 MnST52 8957MC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-09-22 00:00,T04,11 GEOUL2 GEO3444C4-SP24,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCD,2023-09-22 00:00,T04,11 GEOUL2 GEO3444C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,5
CMCD,2023-09-22 00:00,T05,11 GEOUL2 GEO3454E4-SU24,599.21 - HIGH LOW,Minor,2
CMCD,2023-09-22 00:00,T07,11 MnST52 8567H3-WT23,599.21 - HIGH LOW,Minor,2
CMCD,2023-09-22 00:00,T12,11 MnST52 9026TC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCD,2023-09-22 00:00,T12,11 MnST52 9026TC4-SP24,599.22 - NUMBERING STICKERS,Minor,1
CMCD,2023-09-22 00:00,T13,11 MnST52 9008C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCD,2023-09-22 00:00,T14,11 LINUL6 7036490G2-AW22,500 - UNCUT THREAD MORE THAN 2MM MAJOR,Minor,2
CMCG,2023-09-22 00:00,TEAM 02,11 DEC1SK 127562D3-SS23,501 - OPEN SEAM,Critical,1
CMCG,2023-09-22 00:00,TEAM 02,11 DEC1SK 127562D3-SS23,501.1 - NON-INCLUSION,Critical,1
CMCG,2023-09-22 00:00,TEAM 10,11 DEC1SK 330099SG3-AW23,101 - COUNTRY OF ORIGIN INCORRECT,Critical,2
CMCG,2023-09-22 00:00,TEAM 16,11 DEC1SK 330099SG3-AW23,501 - OPEN SEAM,Critical,1
CMCG,2023-09-22 00:00,TEAM 16,11 DEC1SK 330099SG3-AW23,501.1 - NON-INCLUSION,Critical,2
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,103 - UPC INCORRECT/ MISSING,Critical,1
CMCG,2023-09-22 00:00,TEAM 02,11 DEC1SK 127562D3-SS23,509.1 - UNEVEN,Major,1
CMCG,2023-09-22 00:00,TEAM 02,11 DEC1SK 127562D3-SS23,599.13 - WRONG PLACEMENT,Major,3
CMCG,2023-09-22 00:00,TEAM 02,11 DEC1SK 127562D3-SS23,599.14 - WAVINESS,Major,1
CMCG,2023-09-22 00:00,TEAM 02,11 DEC1SK 127562D3-SS23,599.19 - VISIBLE RUBBER,Major,2
CMCG,2023-09-22 00:00,TEAM 03,11 NEXSK1 OG0327C4-SP24,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-09-22 00:00,TEAM 04,11 NEXSK1 OG0327BC4-SP24,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-09-22 00:00,TEAM 06,11 NEXLK1 SP24MM01C4-SP24,501.4 - BROKEN STITCH,Major,1
CMCG,2023-09-22 00:00,TEAM 06,11 NEXLK1 SP24MM01C4-SP24,599.2 - PUCKERING,Major,1
CMCG,2023-09-22 00:00,TEAM 08,11 NEXSK1 OG0327C4-SP24,507 - UNEVEN PANELS,Major,1
CMCG,2023-09-22 00:00,TEAM 09,11 MnST52 8960FC4-SP24,599.21 - HIGH LOW,Major,1
CMCG,2023-09-22 00:00,TEAM 10,11 DEC1SK 330099SG3-AW23,508.2 - UNEVEN JOINTS,Major,2
CMCG,2023-09-22 00:00,TEAM 10,11 DEC1SK 330099SG3-AW23,599.2 - PUCKERING,Major,1
CMCG,2023-09-22 00:00,TEAM 15,11 NEXSK1 OG0327BC4-SP24,599.14 - WAVINESS,Major,3
CMCG,2023-09-22 00:00,TEAM 15,11 NEXSK1 OG0327BC4-SP24,599.21 - HIGH LOW,Major,2
CMCG,2023-09-22 00:00,TEAM 15,11 NEXSK1 OG0327BC4-SP24,599.5 - SLIP STITCH,Major,1
CMCG,2023-09-22 00:00,TEAM 16,11 DEC1SK 330099SG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,2
CMCG,2023-09-22 00:00,TEAM 16,11 DEC1SK 330099SG3-AW23,508 - UNEVEN HEMS,Major,3
CMCG,2023-09-22 00:00,TEAM 16,11 DEC1SK 330099SG3-AW23,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-09-22 00:00,TEAM 18,11 NEXSK1 OH0348BC4-SP24,599.21 - HIGH LOW,Major,1
CMCG,2023-09-22 00:00,TEAM 19,11 NEXSK1 OG0327BC4-SP24,503.1 - TWISTING,Major,2
CMCG,2023-09-22 00:00,TEAM 19,11 NEXSK1 OG0327BC4-SP24,508.2 - UNEVEN JOINTS,Major,2
CMCG,2023-09-22 00:00,TEAM 19,11 NEXSK1 OG0327BC4-SP24,599.11 - SHAPE OUT,Major,2
CMCG,2023-09-22 00:00,TEAM 19,11 NEXSK1 OG0327BC4-SP24,599.14 - WAVINESS,Major,1
CMCG,2023-09-22 00:00,TEAM 19,11 NEXSK1 OG0327BC4-SP24,599.9 - SEAM TUNNELING,Major,3
CMCG,2023-09-22 00:00,TEAM 20,11 NEXSK1 OH0348AC4-SP24,508.3 - ROPING,Major,1
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,302.2 - STAINED (DIRTY MARKS),Major,2
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,501.4 - BROKEN STITCH,Major,1
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-09-22 00:00,SERIYUNKA1,11 MnST52 8967WC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,SERIYUNKA1,11 MnST52 8967WC4-SP24,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-09-22 00:00,TEAM 01,11 NEXSK1 LNX30039C4-SP24,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-09-22 00:00,TEAM 03,11 NEXSK1 OG0327C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCG,2023-09-22 00:00,TEAM 04,11 NEXSK1 OG0327BC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCG,2023-09-22 00:00,TEAM 05,11 UNIUNI F-002-SU23,302.1 - SOILED,Minor,1
CMCG,2023-09-22 00:00,TEAM 05,11 UNIUNI F-002-SU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 05,11 UNIUNI F-002-SU23,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-09-22 00:00,TEAM 06,11 NEXLK1 SP24MM01C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 06,11 NEXLK1 SP24MM01C4-SP24,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-09-22 00:00,TEAM 07,11 NEXSK1 LNX3039CC4-SP24,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCG,2023-09-22 00:00,TEAM 07,11 NEXSK1 LNX3039CC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 07,11 NEXSK1 LNX3039CC4-SP24,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-09-22 00:00,TEAM 08,11 NEXSK1 OG0327C4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCG,2023-09-22 00:00,TEAM 09,11 MnST52 8960FC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 09,11 MnST52 8960FC4-SP24,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-09-22 00:00,TEAM 10,11 DEC1SK 330099SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCG,2023-09-22 00:00,TEAM 10,11 DEC1SK 330099SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-09-22 00:00,TEAM 11,11 DEC1SK 306354D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCG,2023-09-22 00:00,TEAM 11,11 DEC1SK 306354D3-SS23,599.22 - NUMBERING STICKERS,Minor,2
CMCG,2023-09-22 00:00,TEAM 12,11 DEC1SK 330099SG3-AW23,599.22 - NUMBERING STICKERS,Minor,2
CMCG,2023-09-22 00:00,TEAM 12,11 DEC1SK 330099SG3-AW23,599.23 - LOOSE THREAD,Minor,2
CMCG,2023-09-22 00:00,TEAM 12,11 DEC1SK 330099SG3-AW23,599.3 - RAW EDGE,Minor,1
CMCG,2023-09-22 00:00,TEAM 13,11 NEXSK1 OH0169BG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCG,2023-09-22 00:00,TEAM 14,11 DEC1SK 330099SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 14,11 DEC1SK 330099SG3-AW23,599.21 - HIGH LOW,Minor,1
CMCG,2023-09-22 00:00,TEAM 14,11 DEC1SK 330099SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-09-22 00:00,TEAM 14,11 DEC1SK 330099SG3-AW23,599.24 - VISIBLE RUN STITCHES,Minor,1
CMCG,2023-09-22 00:00,TEAM 15,11 NEXSK1 OG0327BC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCG,2023-09-22 00:00,TEAM 16,11 DEC1SK 330099SG3-AW23,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-09-22 00:00,TEAM 17,11 NEXSK1 OH0348BC4-SP24,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCG,2023-09-22 00:00,TEAM 17,11 NEXSK1 OH0348BC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 17,11 NEXSK1 OH0348BC4-SP24,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-09-22 00:00,TEAM 18,11 NEXSK1 OH0348BC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 18,11 NEXSK1 OH0348BC4-SP24,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-09-22 00:00,TEAM 19,11 NEXSK1 OG0327BC4-SP24,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-09-22 00:00,TEAM 21,11 DEC1SK 330133SG3-AW23,599.24 - VISIBLE RUN STITCHES,Minor,1
CME,2023-09-22 00:00,TEAM 04,11 DEC1SK 112708D3-SS23,599.3 - RAW EDGE,Major,1
CME,2023-09-22 00:00,TEAM 06,11 DEC1SK 333276D3-SS23,599.13 - WRONG PLACEMENT,Major,3
CME,2023-09-22 00:00,TEAM 08,11 DEC1SK 340556SG3-AW23,599.3 - RAW EDGE,Major,1
CME,2023-09-22 00:00,TEAM 10,11 DEC1SK 112708D3-SS23,507.1 - PLEATS,Major,1
CME,2023-09-22 00:00,TEAM 15,11 DEC1SK 340538SG3-AW23,599.3 - RAW EDGE,Major,2
CME,2023-09-22 00:00,TEAM 19,11 DEC1SK 340509SG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CME,2023-09-22 00:00,TEAM 19,11 DEC1SK 340509SG3-AW23,507.1 - PLEATS,Major,2
CME,2023-09-22 00:00,TEAM 19,11 DEC1SK 340509SG3-AW23,508.3 - ROPING,Major,1
CME,2023-09-22 00:00,TEAM 20,11 DEC1SK 303231SD3-SS23,507.1 - PLEATS,Major,2
CME,2023-09-22 00:00,TEAM 20,11 DEC1SK 303231SD3-SS23,508.2 - UNEVEN JOINTS,Major,1
CME,2023-09-22 00:00,TEAM 01,11 DEC1SK 329783D2-SS22,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-09-22 00:00,TEAM 01,11 DEC1SK 329783D2-SS22,599.15 - GATHERING,Minor,1
CME,2023-09-22 00:00,TEAM 01,11 DEC1SK 329783D3-SS23,599.15 - GATHERING,Minor,1
CME,2023-09-22 00:00,TEAM 02,11 DEC1SK 329783D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,4
CME,2023-09-22 00:00,TEAM 03,11 DEC1SK 340538SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,5
CME,2023-09-22 00:00,TEAM 04,11 DEC1SK 112708D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,7
CME,2023-09-22 00:00,TEAM 04,11 DEC1SK 112708D3-SS23,599.21 - HIGH LOW,Minor,1
CME,2023-09-22 00:00,TEAM 05,11 DEC1SK 340538SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-09-22 00:00,TEAM 05,11 DEC1SK 340538SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-09-22 00:00,TEAM 05,11 DEC1SK 340538SG3-AW23,599.23 - LOOSE THREAD,Minor,1
CME,2023-09-22 00:00,TEAM 06,11 DEC1SK 333276D3-SS23,599.23 - LOOSE THREAD,Minor,1
CME,2023-09-22 00:00,TEAM 07,11 DEC1SK 340556SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,5
CME,2023-09-22 00:00,TEAM 07,11 DEC1SK 340556SG3-AW23,599.21 - HIGH LOW,Minor,1
